dataset_root,filename,path,text,label_length,orig_width,orig_height,scaled_width,source_group
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0083_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0083_samples.png,"Số 43 tổ 1, Khóm 2, Phường Cái Vồn, Thị Xã Bình Minh, Vĩnh Long",63,1852,103,1726,samples:0083
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0084_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0084_samples.png,"Số 9, phố Yên Ninh, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",58,1854,103,1728,samples:0084
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0085_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0085_samples.png,"229/38 Lê Quang Định, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",63,1852,102,1743,samples:0085
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0086_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0086_samples.png,"Xã Kiệt Sơn, Huyện Tân Sơn, Phú Thọ",35,1852,102,1743,samples:0086
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0087_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0087_samples.png,"Mỏ đá vôi Đồng Bà Ký, Xã Yên Vượng, Huyện Hữu Lũng, Lạng Sơn",60,1854,103,1728,samples:0087
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0088_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0088_samples.png,"5/121/1 Nơ Trang Long, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",64,1853,102,1744,samples:0088
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0089_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0089_samples.png,"Tổ dân phố Thống Nhất, Phường Dương Nội, Quận Hà Đông, Hà Nội",61,1854,104,1711,samples:0089
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0090_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0090_samples.png,"ấp Mỹ Thọ, Xã Mỹ Tịnh An, Huyện Chợ Gạo, Tiền Giang",51,1853,103,1727,samples:0090
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0091_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0091_samples.png,"08 Lê Quý Đôn, Phường Ia Kring, Thành phố Pleiku, Gia Lai",57,1855,102,1746,samples:0091
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0092_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0092_samples.png,"28/137, KP 3, Phường Tân Mai, Thành Phố Biên Hoà, Đồng Nai",58,1853,103,1727,samples:0092
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0093_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0093_samples.png,"Xín Mần, Xã Xín Mần, Huyện Xín Mần, Hà Giang",44,1853,102,1744,samples:0093
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0094_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0094_samples.png,"Xóm 2, Thôn Cù Tu, Xã Xuân Trúc, Huyện Ân Thi, Hưng Yên",55,1854,103,1728,samples:0094
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0095_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0095_samples.png,"124 Đường 32, Phường Bình Trị Đông B, Quận Bình Tân, TP Hồ Chí Minh",67,1853,102,1744,samples:0095
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0096_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0096_samples.png,"Số nhà 9, Lê Quý Đôn, tổ 9, Phường Nguyễn Trãi, TP Hà Giang, Hà Giang",69,1855,103,1729,samples:0096
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0097_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0097_samples.png,"Tân Hiệp, Thành phố Hội An, Quảng Nam",37,1853,103,1727,samples:0097
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0098_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0098_samples.png,"83/4B Tam Bình, Phường Tam Phú, Quận Thủ Đức, TP Hồ Chí Minh",60,1853,103,1727,samples:0098
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0099_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0099_samples.png,"Số 65, phố Viên, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",59,1721,99,1669,samples:0099
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0100_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0100_samples.png,"Thôn Phước Hậu, Phường 9, TP Tuy Hoà, Phú Yên",45,1852,102,1743,samples:0100
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0101_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0101_samples.png,"Thôn Phú Khánh Thượng, Xã Diên Thạnh, Huyện Diên Khánh, Khánh Hòa",65,1854,103,1728,samples:0101
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0102_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0102_samples.png,"Xã Phương Công, Huyện Tiền Hải, Thái Bình",41,1854,104,1711,samples:0102
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0103_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0103_samples.png,"43/29 Thành Thái, Phường 14, Quận 10, TP Hồ Chí Minh",52,1854,102,1745,samples:0103
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0104_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0104_samples.png,"32/17 Phan Đăng Lưu, Phường Hoà Cường Bắc, Quận Hải Châu, Đà Nẵng",65,1854,104,1711,samples:0104
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0105_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0105_samples.png,"Thôn Hà Bắc, Xã Ea Wer, Huyện Buôn Đôn, Đắc Lắc",47,1854,102,1745,samples:0105
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0106_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0106_samples.png,"59 Phạm Tu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",50,1852,102,1743,samples:0106
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0107_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0107_samples.png,"QL14, Thị xã Đồng Xoài, Bình Phước",34,1853,104,1710,samples:0107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0108_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0108_samples.png,"121B Trần Nhật Duật, Phường Phước Hòa, Thành phố Nha Trang, Khánh Hòa",69,1852,102,1743,samples:0108
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0109_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0109_samples.png,"Số 298, Nguyễn Trãi, Phường Tân Sơn, Thành phố Thanh Hoá, Thanh Hoá",67,1854,103,1728,samples:0109
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0110_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0110_samples.png,"Số 268 đường Bà Triệu, Phường Vĩnh Trại, Thành phố Lạng Sơn, Lạng Sơn",69,1853,102,1744,samples:0110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0111_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0111_samples.png,"Số 73, khu 5, Phường Bạch Đằng, Thành phố Hạ Long, Quảng Ninh",61,1852,102,1743,samples:0111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0112_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0112_samples.png,"Bản Hoàng Mã, Xã Chiềng Khoong, Huyện Sông Mã, Sơn La",53,1853,102,1744,samples:0112
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0113_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0113_samples.png,"Khu hành chính huyện Thống Nhất, Huyện Thống Nhất, Đồng Nai",59,1855,102,1746,samples:0113
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0114_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0114_samples.png,"24 Đường Mỹ Thái 2A, Phường Tân Phú, Quận 7, TP Hồ Chí Minh",59,1855,102,1746,samples:0114
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0115_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0115_samples.png,"8 Trương Văn Thành, Phường Hiệp Phú, Quận 9, TP Hồ Chí Minh",59,1855,103,1729,samples:0115
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0116_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0116_samples.png,"61 Đường số 3, Cư xá Đô Thành, Phường 04, Quận 3, TP Hồ Chí Minh",64,1853,103,1727,samples:0116
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0117_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0117_samples.png,"Số 1 Phạm Hùng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",59,1747,98,1711,samples:0117
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0118_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0118_samples.png,"93/4 Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TP Hồ Chí Minh",62,1853,102,1744,samples:0118
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0119_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0119_samples.png,"Tổ 27, phường Yên Thịnh, Thành phố Yên Bái, Yên Bái",51,1854,103,1728,samples:0119
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0120_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0120_samples.png,"Tổ 19, ấp Trầu, Xã Phước Thiền, Huyện Nhơn Trạch, Đồng Nai",58,1853,103,1727,samples:0120
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0121_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0121_samples.png,"391 Giải Phóng, Thị trấn Phước An, Huyện Krông Pắk, Đắc Lắc",59,1855,103,1729,samples:0121
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0122_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0122_samples.png,"Thôn Mơ, Xã Xuân Bình, Huyện Như Xuân, Thanh Hoá",48,1852,103,1726,samples:0122
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0123_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0123_samples.png,"382/12/24 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân phú, TP Hồ Chí Minh",69,1783,102,1678,samples:0123
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0124_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0124_samples.png,"xã Hòa Hiệp, Xã Hòa Hiệp, Huyện Xuyên Mộc, Bà Rịa - Vũng Tàu",60,1854,103,1728,samples:0124
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0125_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0125_samples.png,"Thị trấn Uyên hưng, Thị xã Tân Uyên, Bình Dương",47,1853,103,1727,samples:0125
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0126_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0126_samples.png,"Số 161-163-165 Xuân Hồng, Phường 12, Quận Tân Bình, TP Hồ Chí Minh",66,1855,102,1746,samples:0126
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0127_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0127_samples.png,"ấp Tân Phú, xã Phú Thạnh, Huyện Tân Phú Đông, Tiền Giang",56,1853,102,1744,samples:0127
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0128_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0128_samples.png,"Tổ dân phố số 18, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",60,1854,102,1745,samples:0128
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0129_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0129_samples.png,"Phường Tiên Cát, Thành phố Việt Trì, Phú Thọ",44,1854,103,1728,samples:0129
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0130_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0130_samples.png,"61/21 Lý Tự Trọng, Quận Ninh Kiều, Cần Thơ",42,1852,102,1743,samples:0130
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0131_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0131_samples.png,"Số 79, ngõ 3 Phan Phù Tiên, Phường Cát Linh, Quận Đống Đa, Hà Nội",65,1856,103,1730,samples:0131
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0132_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0132_samples.png,"Khu 8, Xã Thanh Đình, Thành phố Việt Trì, Phú Thọ",49,1855,103,1729,samples:0132
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0133_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0133_samples.png,"809 Quang Trung, Phường An Bình, Thị xã An Khê, Gia Lai",55,1852,102,1743,samples:0133
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0134_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0134_samples.png,"64 Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9, TP Hồ Chí Minh",62,1853,103,1727,samples:0134
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0135_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0135_samples.png,"Tổ 12, ấp Thuận Hòa, Xã Bình Sơn, Huyện Hòn Đất, Kiên Giang",59,1852,103,1726,samples:0135
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0136_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0136_samples.png,"Số 18/61/2 phố Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",68,1852,104,1710,samples:0136
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0137_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0137_samples.png,"38 Mạc Đĩnh Chi, Quận 1, TP Hồ Chí Minh",39,1855,103,1729,samples:0137
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0138_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0138_samples.png,"60/3 Tân Tiến, Xã Xuân T Đông, Huyện Hóc Môn, TP Hồ Chí Minh",60,1852,103,1726,samples:0138
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0139_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0139_samples.png,"28/6 Trương Công Định, Phường 14, Quận Tân Bình, TP Hồ Chí Minh",63,1856,103,1730,samples:0139
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0140_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0140_samples.png,"ô số 21, lô A, khu 7.2 ha, phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",65,1853,103,1727,samples:0140
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0141_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0141_samples.png,"ấp Thuận Bắc, xã Thuận Thành, Huyện Cần Giuộc, Long An",54,1855,103,1729,samples:0141
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0142_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0142_samples.png,"Thôn Phú Đa, Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",50,1853,103,1727,samples:0142
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0143_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0143_samples.png,"Số 2445 tổ 37, ấp Bông Trang, Xã Thạnh Đức, Huyện Gò Dầu, Tây Ninh",66,1852,102,1743,samples:0143
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0144_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0144_samples.png,"225A/1, Khu Phố 1A, Phường An Phú, TX Thuận An, Bình Dương",58,1855,103,1729,samples:0144
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0145_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0145_samples.png,"Số 81/9, Tổ 2, KP 7, Phường Tam Hiệp, Thành Phố Biên Hoà, Đồng Nai",66,1854,102,1745,samples:0145
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0146_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0146_samples.png,"Chiềng Bôn, Huyện Thuận Châu, Sơn La",36,1857,104,1714,samples:0146
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0147_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0147_samples.png,"Số 19/5, ngõ 178 Tây Sơn, Phường Trung Liệt, Quận Đống đa, Hà Nội",65,1853,102,1744,samples:0147
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0148_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0148_samples.png,"Số 165 Tô Hiệu, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",55,1854,104,1711,samples:0148
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0149_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0149_samples.png,"850/9 Quốc lộ 52, Khu phố 6, Phường Hiệp Phú, Quận 9, TP Hồ Chí Minh",68,1855,102,1746,samples:0149
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0150_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0150_samples.png,"34 Đào Duy Từ, Phường Lộc Phát, Thành phố Bảo Lộc, Lâm Đồng",59,1853,102,1744,samples:0150
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0151_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0151_samples.png,"2Bis-4-6 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TP Hồ Chí Minh",62,1853,103,1727,samples:0151
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0152_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0152_samples.png,"Số 02 Hoa Phượng, Phường 02, Quận Phú Nhuận, TP Hồ Chí Minh",59,1853,102,1744,samples:0152
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0153_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0153_samples.png,"Số 18, Quang Trung, Phường Hải Đình, Thành phố Đồng Hới, Quảng Bình",67,1855,103,1729,samples:0153
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0154_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0154_samples.png,"Số 2, ngõ 53, phố Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội",65,1852,103,1726,samples:0154
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0155_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0155_samples.png,"Số 35/1 Lê Hồng Phong, Phường IV, Tp Vị Thanh, Hậu Giang",56,1852,103,1726,samples:0155
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0156_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0156_samples.png,"Thôn 1, Xã Liêng Srônh, Huyện Đam Rông, Lâm Đồng",48,1852,104,1710,samples:0156
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0157_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0157_samples.png,"Thôn Nghĩa Chỉ, Xã Minh Đạo, Huyện Tiên Du, Bắc Ninh",52,1854,102,1745,samples:0157
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0158_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0158_samples.png,"369/3D, ấp An Phong, Xã An Thạnh, Huyện Mỏ Cày Nam, Bến Tre",59,1855,104,1712,samples:0158
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,0159_samples.png,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/0159_samples.png,"Xóm số 6, Xã Sơn Cẩm, Huyện Phú Lương, Thái Nguyên",50,1854,102,1745,samples:0159
